Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cabo Verde,CPV,38.51959991,37.17639923,36.79270172,34.08959961,32.12599945,24.45129967,22.58289909,21.82920074,23.81110001,22.08359909,21.2208004,20.78039932,24.25970078,25.94070053,26.11459923,26.34900093,24.62459946,22.87639999,22.99880028,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cambodia,KHM,81.13880157,79.59079742,83.0223999,82.0707016,78.21009827,76.07360077,73.85929871,69.36959839,68.00330353,71.32559967,68.52230072,68.16560364,68.26699829,68.97290039,68.01229858,64.92199707,62.68590164,61.46900177,61.83769989,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cameroon,CMR,84.48490143,85.19779968,85.16660309,85.21160126,85.44239807,86.22319794,85.42720032,80.71640015,80.71700287,79.09690094,78.60759735,78.45809937,78.43060303,77.43910217,76.42849731,78.03559875,78.90219879,80.3404007,80.63030243,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Canada,CAN,22.03809929,21.5272007,21.76729965,21.18059921,21.57909966,21.99230003,21.91500092,21.84149933,21.90819931,22.5,21.87610054,21.84410095,22.1692009,22.39800072,22.41679955,22.64220047,22.33300018,22.76989937,22.18289948,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cayman Islands,CYM,0,0,0,0,0,0,0,0,0,0.0147,0.0125,0.0163,0.0086,0.0101,0.0102,0.0098,0.0097,0.0093,0.0087,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Central African Republic,CAF,85.0734024,84.86029816,85.03759766,86.07389832,86.36799622,86.5562973,86.03900146,82.32279968,86.88569641,87.11940002,86.55139923,85.15650177,84.88819885,89.22669983,88.39330292,84.23459625,82.55989838,81.37940216,80.94850159,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Chad,TCD,88.69680023,88.60289764,88.50260162,83.88200378,83.97049713,83.79499817,83.71019745,82.77459717,81.86370087,82.20639801,81.5707016,85.38639832,85.29049683,85.20700073,85.28600311,85.25299835,85.27760315,85.37249756,85.25779724,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Chile,CHL,31.36330032,32.1473999,33.0705986,31.61510086,31.43560028,32.26319885,32.90829849,30.46479988,30.82929993,31.52700043,27.0442009,28.79179955,30.30500031,30.22970009,26.94610023,25.06509972,24.55439949,24.10740089,25.46069908,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,China,CHN,29.60300064,28.33499908,26.97839928,23.84149933,20.16080093,17.44079971,16.38509941,14.88370037,14.13780022,13.43190002,12.26130009,11.33819962,11.53670025,11.52200031,12.06140041,12.24530029,12.58969975,12.86359978,13.12380028,..,..
