Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Benin,BEN,4.165404423,3.984295478,2.489162355,1.487242461,0.873890831,5.364520858,3.782176965,1.298068133,7.947298761,0.896072356,2.207835325,2.704239077,6.744682533,0.428888889,-0.548757551,0.218785924,-0.794050174,1.769412474,0.644803622,-0.705026635,3.022721197
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Bhutan,BTN,4.01099373,3.410404624,2.483430488,1.566152408,-18.10863013,5.311513063,5.00045438,5.156111388,8.327160494,4.361122191,7.036383161,8.848985699,10.91965694,7.006666667,8.271060939,4.548143951,3.219886894,4.95508367,2.723963862,2.725821043,5.62999178
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Bolivia,BOL,4.608229989,1.589653779,0.928258852,3.337274997,4.437380801,5.393231069,4.282396048,8.705609236,14.00681077,3.346454201,2.503276058,9.884464198,4.515602914,5.736400237,5.766600746,4.059610411,3.623214318,2.822758055,2.272059872,1.83954505,0.940742153
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,6.125566156,1.500777106,7.427043103,-0.381464282,1.996212367,3.67125,2.05267452,-0.093045684,-0.897194054,-1.036023034,-1.5841,0.810133322,1.41710814,0.562782154,-1.051296008
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Botswana,BWA,8.601485149,6.55903767,8.032796625,9.189902656,6.945703637,8.610225285,11.55521879,7.080998472,12.70218839,8.027297031,6.948876587,8.459872334,7.536902611,5.884607071,4.402253092,3.062031696,2.814957914,3.308280768,3.238015589,2.772864429,1.890359168
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Brazil,BRA,7.044141059,6.840359025,8.450164377,14.71491972,6.5971851,6.869537209,4.183568129,3.641272991,5.678593903,4.888034799,5.038726901,6.636449622,5.40349914,6.204310666,6.329040155,9.029901024,8.739143523,3.44637335,3.664850284,3.732976212,3.211768038
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Brunei Darussalam,BRN,1.558152476,0.595890411,-2.314972425,0.3,0.814223995,1.244437119,0.159888078,0.96777412,2.084980237,1.035717743,0.356869132,0.137911563,0.111766261,0.389205053,-0.207108732,-0.488347421,-0.278693266,-1.260505646,1.025051793,-0.390522069,1.940319966
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Bulgaria,BGR,10.31626213,7.360939272,5.810143657,2.348641696,6.147130742,5.038838071,7.261594628,8.40253419,12.3487196,2.753202239,2.438990605,4.219903466,2.954568298,0.890093541,-1.418183803,-0.104633261,-0.798649886,2.061596194,2.814544738,3.103729448,1.672440969
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Burkina Faso,BFA,-0.304212168,5.007432908,2.175694807,2.034565741,-0.400228702,6.415040184,2.333108564,-0.230627306,10.6597979,2.608176664,-0.764230735,2.759767249,3.818152403,0.533738507,-0.258089518,0.724838981,0.441041448,1.482998972,1.955943027,-3.23338934,1.884439938
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Burundi,BDI,24.43202421,9.296187713,-1.365680053,10.64746457,8.176429375,13.25206992,2.745420002,8.412062858,24.40695104,10.55543553,6.493265915,9.59216606,18.16104531,7.937958075,4.405352342,5.544688913,5.557689614,16.0525353,-2.814698077,-0.686772171,7.321106434
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Cabo Verde,CPV,-2.477456685,3.349964723,1.884534101,1.188170386,-1.890821723,0.418891613,5.369076871,4.410997042,6.774435464,0.991103481,2.078664709,4.473883422,2.540396442,1.506542857,-0.238778145,0.131187999,-1.407816371,0.784415251,1.256151859,1.107509306,0.605795758
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Cambodia,KHM,-0.791992529,-0.6006483,0.211466568,0.941746118,4.319336774,6.61525912,5.810685505,8.708827706,24.09685193,-1.241717542,3.996395281,5.478447496,2.934316093,2.941625095,3.855688614,1.223931955,3.019139751,2.912635574,2.459085154,1.942575008,2.940295143
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Cameroon,CMR,1.22719013,4.419772459,2.834422601,0.623163557,0.23364738,2.013539502,5.11757816,0.921402246,5.337806276,3.043618479,1.275380462,2.939699463,2.742534075,2.05908684,1.834130781,2.685982772,0.861740258,0.642673522,1.074299452,2.452802141,2.437608822
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Canada,CAN,2.719439957,2.52512014,2.258394409,2.758563214,1.857258719,2.213552034,2.002025395,2.138383993,2.370270674,0.299466803,1.776871541,2.912135089,1.515678231,0.938291898,1.906635907,1.125241361,1.428759547,1.596884129,2.268225672,1.949269024,0.716999632
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,0.276140862,1.325435758,1.188948452,2.160611468,1.273979115,-2.347527702,-0.625258359,..,..,..,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Central African Republic,CAF,3.203400916,3.834860602,2.331817035,4.134709052,-2.066406011,2.883520734,6.695264658,0.959917619,9.258950994,3.521262272,1.4910237,1.194475724,5.478295943,6.98879342,14.89868418,1.402970171,4.945432761,4.180723319,1.61215687,2.685373553,2.303683789
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Chad,TCD,3.822600881,12.43128653,5.191818952,-1.752569412,-5.355400289,7.890365675,8.03628898,-8.97473962,10.29697582,9.952422907,-2.077865746,2.029240537,7.516623647,0.222671565,1.681973139,4.377126651,-0.792440525,-1.53709963,4.274621986,-0.971939175,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Chile,CHL,3.843272957,3.56910053,2.489398167,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,China,CHN,0.347811227,0.719125609,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Colombia,COL,9.222570802,7.969702931,6.351925074,7.130741686,5.901261815,5.051420287,4.292450118,5.545141282,6.998550403,4.201044769,2.271183264,3.417589591,3.167325603,2.018098479,2.897818744,4.990234275,7.514293228,4.312141032,3.240234138,3.525492736,2.524620535
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Comoros,COM,..,5.554593948,3.533042143,3.799081367,4.474992891,3.013323951,3.374363601,4.466167101,1.700781763,4.362348293,3.354757703,1.842663008,6.314744503,-4.294873315,..,..,..,..,..,..,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Congo  Dem. Rep.,COD,513.9068437,359.9366143,31.5225826,12.87396572,3.994384008,21.31681672,13.05269497,16.94510065,17.30138457,2.8,7.1,15.31651591,9.721828063,0.808223101,1.243038898,0.744198995,2.885851073,..,..,..,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Congo  Rep.,COG,-0.881991517,0.055989922,4.378759718,-0.631844987,2.42976608,3.094490115,6.537843953,2.654646451,4.95875092,4.415003748,0.391525011,1.759587043,5.010187731,4.631616197,0.912139545,3.169097968,3.190561797,0.450063823,1.152778964,2.206073058,1.817654969
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Costa Rica,CRI,10.96154966,11.25561571,9.167520485,9.447580916,12.31481502,13.79829491,11.47059681,9.357244564,13.42446355,7.842701677,5.662757084,4.87799831,4.495453144,5.231336142,4.519200985,0.801982005,-0.017478851,1.62590693,2.221114615,2.096046353,0.724911478
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Cote d'Ivoire,CIV,2.530775167,4.36152914,3.077264852,3.29680747,1.457988356,3.885830399,2.467191486,1.892006293,6.308527692,1.019504577,1.226456121,4.912433951,1.304511199,2.581170373,0.448682077,1.251499548,0.723178458,0.685881065,0.359409031,-1.10686344,2.425006568
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Croatia,HRV,4.611315547,3.776702467,1.671784374,1.767337808,2.055396791,3.317178244,3.189825915,2.899282756,6.076968388,2.378528459,1.030555053,2.272727273,3.412073491,2.216582064,-0.21519616,-0.464499005,-1.125,1.129372103,1.50012501,0.771820346,0.154811375
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Curacao,CUW,..,1.792828685,0.391389432,1.633713914,1.379121381,4.117117117,3.114995241,2.995720399,6.876323937,1.753316054,2.779442613,2.332531526,3.183987463,1.332320862,1.498739696,-0.47654205,-0.047207985,1.585588017,2.583687566,2.622207834,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Cyprus,CYP,4.141657647,1.973041917,2.801155052,4.139065387,2.286217068,2.560161323,2.30468733,2.372651837,4.669008419,0.326276652,2.430040841,3.289449396,2.3890541,-0.399357676,-1.354988854,-2.096997691,-1.429166667,0.531766496,1.435491195,0.250370997,-0.638422798
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Czech Republic,CZE,3.775388292,4.66267557,1.90298097,0.118739206,2.760107817,1.857097891,2.533992583,2.853124372,6.358663802,1.019377353,1.472727273,1.917219136,3.287623066,1.438297872,0.34398859,0.309364548,0.683504209,2.450533985,2.149494949,2.847875959,3.161295285
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Denmark,DNK,2.903282032,2.337870003,2.424436612,2.075078206,1.154356931,1.817814583,1.924221385,1.693265862,3.416267943,1.30470991,2.31092437,2.758682261,2.397914857,0.78907178,0.56402054,0.452034154,0.25,1.14713217,0.813609467,0.758131573,0.420711974
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Djibouti,DJI,..,1.74665225,0.637619554,1.981967346,3.122262047,3.104966401,3.483406997,4.965976546,11.95862069,1.675495873,3.950078759,5.068713948,3.731209508,2.706032429,1.341864943,-0.847389734,2.738412087,0.568112117,0.14797085,3.319253727,1.777407838
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Dominica,DMA,0.856946805,1.303894035,0.17005533,1.453368004,2.394109821,1.681900799,2.202391326,3.632221293,6.359921833,0.006263571,2.999366305,1.131231365,1.356771478,-0.046411647,0.799250373,-0.843826985,0.141816226,0.296252889,0.989191119,1.504623539,..
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Dominican Republic,DOM,7.724135662,8.883068488,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.329932201,5.796768092,3.694497079,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377,3.781031799
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Ecuador,ECU,96.09411369,37.67802094,12.48401857,7.929410005,2.742181329,2.407769783,3.298748463,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.417335589,-0.224103246,0.266012515,-0.338872393
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,Egypt  Arab Rep.,EGY,2.683805353,2.269757205,2.73723855,4.507776363,11.27061933,4.869396969,7.644526445,9.318969058,18.31683168,11.76349544,11.26518827,10.06492599,7.111729433,9.469719811,10.07021547,10.37049034,13.81360621,29.50660839,14.40146578,9.152799593,5.04493289
Inflation consumer prices (annual %),FP.CPI.TOTL.ZG,El Salvador,SLV,2.271287568,3.750820575,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,1.179335769,5.128923767,1.729734816,0.757669185,1.141344675,-0.731384487,0.604049087,1.012354033,1.090330006,0.075324135,-0.371590212
