351190465,ŁÓDŹ,2018,1,1,0,7,,1730,,0,8.0,1730,P,,7,,19211,,19211,,7,,200,,3,,0,9.0,8.5,,0,8,U,,9.6,,87.0,,6.5,,982.9,,1004.8,,7,-0.7,,0.0,,6,,3,6,7,,5,,Sc pe,/,,/,/,,/,2,,1.4,,0.0,8.0,0,,0,9.0,,,6.1,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,1,7,,1810,,0,8.0,1810,P,,8,,20000,,20000,,7,,195,,4,,0,9.0,8.4,,0,8,U,,9.2,,84.0,,5.9,,982.8,,1004.7,,8,-0.5,,0.0,8.0,0,8.0,2,2,7,,5,,Sc pe,/,,/,/,,/,0,8.0,1.8,,0.0,8.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,2,7,,1840,,0,8.0,1840,P,,8,,20000,,20000,,7,,198,,3,,0,9.0,8.2,,0,8,U,,9.0,,83.0,,5.5,,982.2,,1004.1,,7,-1.1,,0.0,8.0,0,8.0,2,2,7,,5,,Sc pe,/,,/,/,,/,0,8.0,1.8,,0.0,8.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,3,9,,0,8.0,0,8.0,>2500,,,8,,20000,,20000,,3,,194,,3,,0,9.0,7.3,,0,8,U,,8.7,,85.0,,4.9,,982.0,,1003.9,,7,-0.9,,0.0,8.0,0,8.0,1,1,3,,0,,.,3,,Ac pe,0,,.,0,8.0,1.5,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,4,7,,1790,,0,8.0,1790,P,,8,,20000,,20000,,7,,192,,3,,0,9.0,7.7,,0,8,U,,8.8,,84.0,,5.2,,981.9,,1003.8,,6,-0.9,,0.0,8.0,0,8.0,3,1,7,,5,,Sc pe,/,,/,/,,/,0,8.0,1.7,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,5,8,,2150,,0,8.0,2150,P,,8,,20000,,20000,,7,,210,,3,,0,9.0,7.7,,0,8,U,,8.5,,81.0,,4.6,,981.6,,1003.5,,7,-0.6,,0.0,8.0,0,8.0,2,2,7,,5,,Sc pe,/,,/,/,,/,0,8.0,2.0,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,6,8,,2350,,0,8.0,2350,P,,8,,20000,,20000,,7,,211,,4,,0,9.0,8.1,,0,8,U,,8.5,,79.0,,4.7,,981.4,,1003.3,,7,-0.6,,0.0,9.0,0,9.0,2,1,7,,5,,Sc pe,/,,/,/,,/,2,,2.3,,0.0,9.0,0,,0,9.0,,,5.2,,4.4,,4.1,,3.9,,0.0,8.0,7.0,,8.9,,5.8,,0.0,9.0,0,9.0,0,9.0,0,9.0,.,.,0,9.0,0,9.0
351190465,ŁÓDŹ,2018,1,1,7,8,,2360,,0,8.0,2360,P,,8,,20000,,20000,,7,,195,,4,,0,9.0,7.4,,0,8,U,,8.2,,80.0,,4.2,,981.8,,1003.7,,5,-0.1,,0.0,8.0,0,8.0,2,2,7,,5,,Sc pe,/,,/,/,,/,0,8.0,2.1,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,8,8,,2400,,0,8.0,2400,P,,8,,20000,,20000,,7,,225,,5,,0,9.0,7.7,,0,8,U,,8.2,,78.0,,4.1,,982.3,,1004.2,,3,0.7,,0.0,8.0,0,8.0,1,2,4,,5,,Sc pe,3,,Ac pe,/,,/,0,8.0,2.3,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,9,9,,0,8.0,0,8.0,>2500,,,8,,20000,,20000,,7,,230,,4,,0,9.0,8.1,,0,8,U,,8.2,,76.0,,4.1,,982.6,,1004.5,,2,1.2,,0.0,8.0,0,8.0,1,2,7,,0,,.,3,,Ac pe,/,,/,0,8.0,2.6,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,10,6,,1220,,0,8.0,1220,P,,8,,20000,,20000,,7,,220,,5,,0,9.0,8.7,,0,8,U,,8.3,,74.0,,4.3,,982.7,,1004.5,,1,0.9,,0.0,8.0,0,8.0,3,2,2,,5,,Sc pe,7,,Ac As,/,,/,0,8.0,2.9,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,11,6,,1260,,0,8.0,1260,P,,8,,20000,,20000,,8,,220,,4,,0,9.0,8.8,,0,8,U,,8.4,,74.0,,4.4,,982.8,,1004.6,,2,0.5,,0.0,8.0,0,8.0,3,2,5,,5,,Sc pe,7,,Ac As,/,,/,0,8.0,2.9,,0.0,9.0,0,,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2018,1,1,12,5,,900,,0,8.0,900P,P,,8,,20000,,20000,,8,,229,,5,,0,9.0,8.7,,0,8,U,,8.7,,77.0,,4.9,,983.2,,1005.1,,3,0.6,,0.0,,6,,21,2,7,,5,,Sc pe,/,,/,/,,/,2,,2.6,,0.0,9.0,0,,0,9.0,,,6.5,,5.5,,4.5,,4.1,,4.9,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
