351190465,ŁÓDŹ,2011,1,1,0,3,,270,,0,8.0,270P,P,,6,,8000,,8288,,8,,250,,7,,0,9.0,-0.3,,0,8,U,,5.6,,94.0,,-1.1,,991.3,,1015.2,,8,-1.8,,0.1,,7,,56,7,7,,6,,St fra,/,,/,/,,/,13,,0.4,,0.0,8.0,,8,0,9.0,,,0.2,,0.4,,0.7,,1.7,,3.3,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,1,4,,330,,0,8.0,330P,P,,7,,12824,,12824,,8,,248,,8,,0,9.0,-0.2,,0,8,U,,5.5,,91.0,,-1.5,,990.4,,1014.3,,8,-2.3,,0.0,8.0,0,8.0,24,5,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.5,,0.0,8.0,,8,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,2,4,,300,,0,8.0,300P,P,,7,,12837,,12837,,8,,248,,9,,0,9.0,-0.3,,0,8,U,,5.5,,92.0,,-1.4,,989.5,,1013.4,,8,-2.5,,0.0,8.0,0,8.0,2,2,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.5,,0.0,8.0,,8,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,3,4,,330,,0,8.0,330P,P,,7,,12431,,12431,,8,,235,,9,,0,9.0,-0.1,,0,8,U,,5.5,,90.0,,-1.5,,987.8,,1011.6,,8,-3.5,,0.0,8.0,0,8.0,2,5,8,,5,,Sc op,/,,/,/,,/,0,8.0,0.6,,0.0,8.0,,8,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,4,4,,400,,0,8.0,400P,P,,7,,13076,,13076,,8,,239,,9,,0,9.0,-0.1,,0,8,U,,5.4,,89.0,,-1.7,,987.3,,1011.1,,7,-3.1,,0.0,8.0,0,8.0,2,2,8,,5,,Sc op,/,,/,/,,/,0,8.0,0.7,,0.0,9.0,,8,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,5,4,,400,,0,8.0,400P,P,,7,,12919,,12919,,8,,232,,10,,0,9.0,-60.0,,0,8,U,,5.4,,89.0,,-1.7,,986.1,,1009.9,,7,-3.4,,0.0,8.0,0,8.0,2,2,8,,5,,Sc op,/,,/,/,,/,0,8.0,0.7,,0.0,9.0,,8,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,6,4,,300,,0,8.0,300P,P,,7,,10000,,6281,,8,,248,,12,,0,9.0,0.0,,0,8,U,,5.5,,90.0,,-1.4,,985.4,,1009.1,,7,-2.4,,0.0,,6,,2,5,8,,5,,Sc op,/,,/,/,,/,13,,0.6,,0.0,9.0,,8,0,9.0,,,0.2,,0.4,,0.9,,1.8,,3.3,,-0.4,,0.0,,-0.3,,2.7,,14,,1,,20,,5,3,12,,32,
351190465,ŁÓDŹ,2011,1,1,7,4,,400,,0,8.0,400P,P,,7,,10000,,6308,,8,,253,,11,,17,,0.0,,0,8,U,,5.3,,87.0,,-1.9,,985.2,,1008.9,,6,-2.1,,0.0,8.0,0,8.0,36,2,7,,5,,Sc tr,/,,/,/,,/,0,8.0,0.8,,0.0,9.0,,8,17,,6.0,2.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,8,4,,420,,0,8.0,420P,P,,6,,8000,,9070,,8,,239,,10,,0,9.0,-0.2,,0,8,U,,5.4,,90.0,,-1.6,,984.3,,1008.0,,7,-1.8,,0.0,8.0,0,8.0,36,7,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.6,,0.0,9.0,,8,15,,7.0,48.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,9,4,,400,,0,8.0,400P,P,,5,,3500,,3069,,8,,243,,11,,0,9.0,-0.3,,0,8,U,,5.6,,93.0,,-1.3,,983.6,,1007.3,,7,-1.8,,0.0,8.0,0,8.0,71,7,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.4,,0.0,9.0,,8,17,,6.0,2.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,10,4,,330,,0,8.0,330P,P,,5,,3000,,3307,,8,,244,,11,,0,9.0,-0.1,,0,8,U,,5.8,,95.0,,-0.8,,983.1,,1006.8,,6,-2.1,,0.0,8.0,0,8.0,71,7,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.3,,0.0,9.0,,8,15,,9.0,40.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,11,4,,330,,0,8.0,330P,P,,6,,4800,,3492,,8,,246,,10,,0,9.0,0.3,,0,8,U,,5.7,,92.0,,-0.8,,982.1,,1005.7,,7,-2.2,,0.0,8.0,0,8.0,36,7,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.5,,0.0,9.0,,8,16,,10.0,43.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,12,4,,400,,0,8.0,400P,P,,7,,12821,,12821,,7,,249,,11,,0,9.0,0.3,,0,8,U,,5.6,,89.0,,-1.3,,982.2,,1005.8,,5,-1.4,,0.2,,7,,1,7,7,,5,,Sc pe,/,,/,/,,/,14,,0.7,,0.0,9.0,,8,17,,6.0,2.0,0.2,,0.4,,0.8,,1.8,,3.5,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,13,4,,420,,0,8.0,420P,P,,7,,10000,,9334,,8,,258,,10,,0,9.0,1.2,,0,8,U,,5.8,,87.0,,-0.7,,982.2,,1005.8,,6,-0.9,,0.0,8.0,0,8.0,71,2,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.9,,0.0,9.0,,8,0,9.0,,,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
351190465,ŁÓDŹ,2011,1,1,14,4,,450,,0,8.0,450P,P,,8,,27496,,27496,,8,,254,,10,,15,,1.4,,0,8,U,,5.9,,87.0,,-0.5,,982.1,,1005.6,,0,0.0,,0.0,8.0,0,8.0,22,2,7,,5,,Sc pe,/,,/,/,,/,0,8.0,0.9,,0.0,9.0,,8,16,,13.0,28.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0,8.0,0,8.0,0,8.0,,,0,8.0,0,8.0
