Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,1.952390462,1.886286259,1.820058047,1.731269203,1.615199537,1.484746964,1.347121031,1.226630505,1.145647438,1.116806435,1.124806897,1.143828671,1.154006105,1.155950914,1.142930216,1.119091033,1.095288404,1.075535249,1.0535703,1.029196649,1.002774181
Population growth (annual %),SP.POP.GROW,Barbados,BRB,0.389692835,0.361394131,0.340345106,0.331535993,0.346425292,0.375995497,0.417122464,0.440868353,0.445720486,0.413865235,0.363612231,0.302945811,0.25093319,0.209862188,0.186604262,0.176093438,0.164937661,0.150692216,0.143488326,0.132831082,0.121868008
Population growth (annual %),SP.POP.GROW,Belarus,BLR,-0.471131335,-0.512966688,-0.636565666,-0.699809191,-0.682169472,-0.68300556,-0.612296198,-0.458847536,-0.345415054,-0.245915441,-0.218522756,-0.234282914,-0.1566176,-0.03838,0.056151568,0.132853237,0.087721088,-0.109782323,-0.213824207,-0.201786601,-0.42347525
Population growth (annual %),SP.POP.GROW,Belgium,BEL,0.242517956,0.343951158,0.448268895,0.418641508,0.432788248,0.550055708,0.659558215,0.734330831,0.789976845,0.804599573,0.913639392,1.301002902,0.620163579,0.471340144,0.443929288,0.579446242,0.506300002,0.385228018,0.455184695,0.540461327,0.581620792
Population growth (annual %),SP.POP.GROW,Belize,BLZ,3.426692846,3.088756585,2.829033688,2.648068009,2.596749223,2.599403201,2.622138768,2.606314178,2.572052793,2.520902564,2.45178027,2.381294716,2.324130368,2.254274143,2.19127515,2.116860418,2.049363877,1.982397008,1.922979057,1.882598378,1.845295592
Population growth (annual %),SP.POP.GROW,Benin,BEN,2.983861929,3.023782383,3.043235856,3.039605885,3.005315906,2.952371363,2.897521298,2.854098759,2.823522041,2.809426641,2.805976233,2.803761755,2.797721181,2.790716434,2.78209237,2.771837886,2.761360928,2.749902222,2.734856203,2.71521855,2.692373813
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,0.890208774,1.079335217,0.650636983,0.654327136,0.65321131,0.647413399,0.573530641,0.564095738,0.591576775,0.55458514,-0.783118104,-0.863616496,0.361775877,0.312791571,0.210544188,0.151869636,-1.05247098,-1.060534596,0.07199199,-0.009387321,-0.015647493
Population growth (annual %),SP.POP.GROW,Bhutan,BTN,2.24630884,2.11432578,2.030458354,1.899780981,1.732014822,1.543268072,1.32605599,1.129729919,1.008325889,0.995311712,1.051899559,1.130706223,1.187930628,1.22581161,1.233916731,1.220800019,1.20458294,1.195073959,1.17777914,1.146379252,1.110061141
Population growth (annual %),SP.POP.GROW,Bolivia,BOL,1.933502534,1.905800736,1.877066952,1.847197475,1.816186054,1.784145707,1.751710988,1.719890149,1.691117977,1.666170773,1.643581068,1.622359801,1.600043615,1.574579287,1.544977169,1.512942433,1.480195967,1.449144413,1.421890804,1.399133355,1.379527583
Population growth (annual %),SP.POP.GROW,Bosnia and Herzegovina,BIH,0.208765697,0.115576918,0.103128419,0.074186662,0.053545049,0.030227667,0.002390199,-0.069897069,-0.226950769,-0.489066296,-0.818853336,-1.20286774,-1.546958415,-1.745364744,-1.722307312,-1.526304511,-1.264728458,-1.030880199,-0.827063452,-0.692266996,-0.613297985
Population growth (annual %),SP.POP.GROW,Botswana,BWA,2.033083991,1.889202292,1.773366537,1.730185201,1.779859095,1.882112781,2.026706047,2.131208018,2.119678612,1.957039362,1.70592329,1.414135504,1.190902166,1.12138806,1.255951583,1.525068549,1.831973136,2.068847655,2.197416468,2.178168817,2.058875027
Population growth (annual %),SP.POP.GROW,Brazil,BRA,1.424167442,1.366955955,1.31274755,1.257379967,1.201294141,1.145884772,1.090192573,1.037864683,0.994310572,0.961946715,0.937959307,0.915965178,0.893525507,0.873605696,0.855795964,0.838838953,0.823752153,0.807145245,0.78384426,0.751550842,0.712872791
Population growth (annual %),SP.POP.GROW,British Virgin Islands,VGB,1.422964589,1.766416574,2.167393409,2.551421051,2.977289655,3.420604201,3.887775307,4.19037504,4.090821835,3.535027696,2.775980262,1.888798534,1.151293868,0.681694348,0.466846184,0.560784502,0.707658971,0.719598502,0.768171966,0.795618291,0.676956294
Population growth (annual %),SP.POP.GROW,Brunei Darussalam,BRN,2.108725655,2.041357095,1.962748684,1.862147993,1.722717,1.567358384,1.400670733,1.262715894,1.180047761,1.174881198,1.2250715,1.291815066,1.339772073,1.348520767,1.31764439,1.24557202,1.168569854,1.111027783,1.049642828,1.005742274,0.961675068
Population growth (annual %),SP.POP.GROW,Bulgaria,BGR,-0.493896417,-1.990632204,-2.17069878,-0.792113638,-0.754796951,-0.752977445,-0.759505916,-0.735282284,-0.701922745,-0.644281363,-0.658275447,-0.641228921,-0.579220596,-0.559647217,-0.568389264,-0.638069468,-0.701382098,-0.730443175,-0.722080405,-0.703905641,-0.600241518
Population growth (annual %),SP.POP.GROW,Burkina Faso,BFA,2.842006974,2.858807814,2.875951284,2.898479666,2.927591386,2.959171309,2.989003742,3.01189362,3.024898725,3.02644987,3.019212844,3.009045176,2.997403812,2.981663984,2.961875333,2.939350568,2.915213081,2.890750882,2.866979114,2.844596498,2.823230736
Population growth (annual %),SP.POP.GROW,Burundi,BDI,1.767228872,2.273350542,2.699733659,3.012624772,3.169974038,3.217168102,3.246097539,3.288916349,3.301182346,3.287161878,3.256196461,3.207713007,3.159785095,3.133498082,3.136756792,3.156907954,3.177014855,3.181200079,3.166911697,3.128932148,3.07610176
Population growth (annual %),SP.POP.GROW,Cabo Verde,CPV,1.819916037,1.74172313,1.651195647,1.561271746,1.476844294,1.395114037,1.316682202,1.248853918,1.20912058,1.203305844,1.22066927,1.253468245,1.271405705,1.27811404,1.269123534,1.239498293,1.212273815,1.190125956,1.158842966,1.128657862,1.094480346
Population growth (annual %),SP.POP.GROW,Cambodia,KHM,2.23601611,2.037231359,1.855316518,1.713801596,1.622586012,1.570885266,1.527819645,1.489463775,1.479373723,1.499593466,1.539152135,1.588852798,1.63044345,1.64983634,1.638116847,1.603680771,1.565214466,1.530274527,1.490343156,1.446411842,1.399965097
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2.62105318,2.639646481,2.655722959,2.673768445,2.692179205,2.709791489,2.727136447,2.741994312,2.750833439,2.752285804,2.747733751,2.74047938,2.731249489,2.71824869,2.701524614,2.681848111,2.660502066,2.637754334,2.612284161,2.584178982,2.554309999
Population growth (annual %),SP.POP.GROW,Canada,CAN,0.931281553,1.086350966,1.087447927,0.901372739,0.933020777,0.944466927,1.010334503,0.971135141,1.082907116,1.141758099,1.111864075,0.978697787,1.085817263,1.056591259,1.005337579,0.746339478,1.132348655,1.199682154,1.412548033,1.4150147,1.089591487
Population growth (annual %),SP.POP.GROW,Cayman Islands,CYM,4.550635247,3.778322542,3.165551443,2.777140779,2.697919736,2.803806556,2.936504625,3.011614957,2.930992451,2.722877001,2.412767832,2.103980744,1.85900595,1.631714308,1.515167957,1.424527838,1.356580324,1.298987665,1.238706903,1.201997124,1.181634344
Population growth (annual %),SP.POP.GROW,Central African Republic,CAF,2.289540499,2.216612267,2.129571603,2.057934638,2.007396,1.962914208,1.954219971,1.922335307,1.779310088,1.49242271,1.126555117,0.723967673,0.401398611,0.259647553,0.364133903,0.647515777,0.985784079,1.277483497,1.519117467,1.674661628,1.766844992
Population growth (annual %),SP.POP.GROW,Chad,TCD,3.68276825,3.785829836,3.856178726,3.857209739,3.777246946,3.649861687,3.508157257,3.393100167,3.323315685,3.311571102,3.334669293,3.363538247,3.370767564,3.351068934,3.296899421,3.221999844,3.143932997,3.077506736,3.023504548,2.986130147,2.95935371
Population growth (annual %),SP.POP.GROW,Channel Islands,CHI,0.598666617,0.44230014,0.330780246,0.319694861,0.433522847,0.629640038,0.869790466,1.069431567,1.1553241,1.10989354,0.963188271,0.793249105,0.656884925,0.607833549,0.652921811,0.776952806,0.923845528,1.03937906,1.0791408,1.031634777,0.921644208
Population growth (annual %),SP.POP.GROW,Chile,CHL,1.177185279,1.126198944,1.078844874,1.047993832,1.037667973,1.041953902,1.055994313,1.068555462,1.07138372,1.059286412,1.0389117,0.99751484,0.96308,0.978805917,1.061178671,1.177717857,1.325206878,1.425141421,1.391064233,1.182932566,0.862530028
Population growth (annual %),SP.POP.GROW,China,CHN,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.546457595,0.678345459,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089,0.225947587
Population growth (annual %),SP.POP.GROW,Colombia,COL,1.603751902,1.567244404,1.526954184,1.477721528,1.417166465,1.34976822,1.288727946,1.234478054,1.176159467,1.11249247,1.050649962,0.968365031,0.900335047,0.906920982,1.01048975,1.170445199,1.367649952,1.513747435,1.524235944,1.356788043,1.073767493
Population growth (annual %),SP.POP.GROW,Comoros,COM,2.521578956,2.46531275,2.414423625,2.382880751,2.374982758,2.381705078,2.391289759,2.397021514,2.402700637,2.408874832,2.413270377,2.418267863,2.417131148,2.408508535,2.382548316,2.348455985,2.309273696,2.27324455,2.239416344,2.206465058,2.174355026
Population growth (annual %),SP.POP.GROW,Congo  Dem. Rep.,COD,2.550440473,2.769241291,2.93639206,3.068266631,3.145471276,3.184226692,3.218827805,3.261373538,3.293966996,3.316893457,3.331133308,3.337675974,3.33757067,3.33135585,3.319678158,3.302819182,3.282934175,3.258505772,3.226698861,3.187086265,3.142651608
Population growth (annual %),SP.POP.GROW,Congo  Rep.,COG,2.886679062,2.85299122,2.832348241,2.874541163,2.994217219,3.149094483,3.321949373,3.437562679,3.432656825,3.283729022,3.048956839,2.794272642,2.590925272,2.465044708,2.440535492,2.483756987,2.53956659,2.570670576,2.581720867,2.562826461,2.525009828
Population growth (annual %),SP.POP.GROW,Costa Rica,CRI,1.960893366,1.793470472,1.643504304,1.527705234,1.456730439,1.418198153,1.388448227,1.353270526,1.319339294,1.282673085,1.244933979,1.20983529,1.178352346,1.147570301,1.117264454,1.087098543,1.057366054,1.02787999,0.99480206,0.957865009,0.918059925
Population growth (annual %),SP.POP.GROW,Cote d'Ivoire,CIV,2.598625449,2.392156481,2.221108292,2.113554566,2.085422187,2.114434928,2.158031376,2.19559629,2.240184654,2.287165167,2.334536146,2.38552681,2.435943204,2.47667885,2.50449559,2.522164778,2.536128605,2.54778157,2.552322341,2.549387092,2.540584565
Population growth (annual %),SP.POP.GROW,Croatia,HRV,-0.986434859,-3.847670727,0.058871291,0.028469923,0.027904279,0.128732789,0.023523124,-0.02185266,-0.011879458,-0.105027517,-0.226821271,-0.345264228,-0.305655945,-0.278509063,-0.407343185,-0.824099164,-0.698383457,-1.200610165,-0.893486928,-0.554146739,-0.445069569
Population growth (annual %),SP.POP.GROW,Cuba,CUB,0.375938668,0.343213563,0.312891224,0.26324148,0.188473546,0.099653726,-0.003063559,-0.089941717,-0.125773248,-0.09138305,-0.00782094,0.096498599,0.181748047,0.227242233,0.214142579,0.157902542,0.09118317,0.036578757,-0.009780662,-0.041126289,-0.060617563
