Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Comoros,COM,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,2.25841999053955,..,..,..,..,..,4.42264986038208,..,..,2.8304500579834,2.74783992767334,2.3827600479126,2.74472999572754,2.5450599193573,..,..,..,..,..
Congo Dem. Rep.,COD,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.5249799489975,..,..,2.06221008300781,1.95142996311188,2.17043995857239,2.1186900138855,1.45494997501373,..,..,..
Congo Rep.,COG,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,3.20831990242004,2.8361599445343,2.28813004493713,1.6810200214386,..,..,..,..,5.6867299079895,..,..,..,3.1837100982666,3.28257989883423,5.20979022979736,4.44296979904175,3.00147008895874,3.89800000190735,..
Costa Rica,CRI,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,4.66695022583008,4.83202981948853,5.15044021606445,5.13373994827271,4.89062976837158,..,4.61613988876343,4.6345100402832,4.88697004318237,6.01030015945435,6.56574010848999,6.37988996505737,6.58239984512329,6.68739986419678,6.67952013015747,6.87349987030029,6.89395999908447,7.06980991363525,6.7790699005127,6.80879020690918,6.74626016616821
Cote d'Ivoire,CIV,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,3.70367002487183,3.66867995262146,4.09033012390137,3.96798992156982,4.1278600692749,4.10575008392334,4.00150012969971,4.25832986831665,4.34125995635986,4.41245985031128,4.55346012115479,4.13754987716675,4.65410995483398,4.72900009155273,4.57742977142334,3.49415993690491,3.97232007980347,3.80347990989685,3.23993992805481,3.70040011405945,..
Croatia,HRV,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,3.82003998756409,3.86479997634888,3.81964993476868,..,..,3.97165989875793,4.28338003158569,4.39177989959717,4.23422002792358,4.13794994354248,..,4.55413007736206,..,..,..,3.90566992759705,..,..,..
Cuba,CUB,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,7.70481014251709,8.3580904006958,9.57116985321045,9.9408597946167,10.2682304382324,10.5577802658081,9.05716991424561,11.8682098388672,14.0590801239014,13.1248598098755,12.8373098373413,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,4.93095016479492,..,..,..,..,..,..,..
Cyprus,CYP,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,4.98954010009766,5.11552000045776,5.58166980743408,6.6702299118042,6.11772012710571,6.28667020797729,6.3302698135376,6.28082990646362,6.72276020050049,7.2054500579834,6.542799949646,6.53853988647461,..,6.48377990722656,6.44049978256226,6.32612991333008,6.14541006088257,5.75416994094849,..,..,..
Czech Republic,CZE,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,3.64034008979797,3.73283004760742,3.95878005027771,4.11728000640869,3.99238991737366,3.86591005325317,4.1955099105835,3.84717988967896,3.7271900177002,4.1460599899292,4.03350019454956,4.24209022521973,4.22070980072021,4.04676008224487,3.96522998809814,5.75182008743286,5.55373001098633,3.80615997314453,4.26692008972168,..,..
Denmark,DNK,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,8.08434009552002,8.21545028686523,8.2130298614502,8.12193012237549,8.2076301574707,8.08557033538818,7.72990989685059,7.61560010910034,7.47604990005493,8.44888019561768,8.55955028533936,8.48486042022705,7.23782014846802,8.49442958831787,7.634850025177,..,..,7.75243997573853,..,..,..
Djibouti,DJI,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,9.65999984741211,7.80542993545532,8.44760036468506,8.88984966278076,9.26467037200928,8.36588954925537,8.27877998352051,8.40625,..,..,4.49022006988525,..,..,..,..,3.59024000167847,3.92439007759094,3.74855995178223,3.62773990631104,..,..
Dominica,DMA,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.40858006477356,5.12972021102905,4.7667498588562,5.57154989242554,5.57160997390747,4.99812984466553
Dominican Republic,DOM,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,1.88829004764557,1.96782994270325,1.9140100479126,1.84465003013611,..,..,..,2.04678988456726,..,..,1.90046000480652,1.90023994445801,2.49751996994019,3.48054003715515,3.96376991271973,3.81624007225037,3.85050010681152,3.92026996612549,3.92848992347717,4.04276990890503,..
Ecuador,ECU,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,1.15093004703522,..,..,..,..,..,..,..,..,4.34242010116577,4.50743007659912,4.72689008712769,4.64307022094727,5.00464010238647,5.26099014282227,4.99870014190674,4.36275005340576,4.61426019668579,4.6214599609375,4.22565984725952,4.13413000106812
Egypt Arab Rep.,EGY,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,4.94563007354736,4.67072010040283,4.79442977905273,4.00178003311157,3.68460988998413,3.76082992553711,..,3.54264998435974,3.34430003166199,3.36829996109009,4.12252998352051,4.25138998031616,3.9308500289917,..,..,..,..,..
El Salvador,SLV,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,2.83868002891541,..,3.242840051651,3.13467001914978,..,3.17785000801086,3.49298000335693,3.60984992980957,4.45810985565186,4.65950012207031,4.04807996749878,3.89854001998901,3.7124400138855,3.80149006843567,3.82416009902954,3.90987992286682,3.82523989677429,3.7252299785614,3.60575008392334,3.38515996932983,..
Equatorial Guinea,GNQ,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,4.04716014862061,3.52390003204346,..,3.14896988868713,..,2.12700009346008,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,5.33242988586426,5.22460985183716,5.43131017684937,5.27117013931274,4.87734985351563,4.81315994262695,..,4.62063980102539,5.47737979888916,5.92651987075806,5.47249984741211,4.96921014785767,4.68269014358521,4.81267023086548,5.01113986968994,5.10685014724731,5.11445999145508,4.95629978179932,5.23887014389038,..,..
Eswatini,SWZ,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,5.50848007202148,4.83824014663696,4.44086980819702,5.81677007675171,5.40160989761353,6.48462009429932,6.55475997924805,..,6.61812019348145,6.47135019302368,6.11837005615234,6.86432981491089,..,..,7.07032012939453,5.35575008392334,5.41466999053955,6.13809013366699,5.67916011810303,5.64554977416992,5.34233999252319
Ethiopia,ETH,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,3.98310995101929,3.7002899646759,3.63245010375977,..,..,..,5.49096012115479,5.45112991333008,5.40819978713989,4.42207002639771,4.49659013748169,5.48576021194458,5.56678009033203,4.4985499382019,4.60201978683472,4.73791980743408,5.06151008605957,5.64951992034912,5.06867980957031,..,..
Faroe Islands,FRO,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.71241998672485,7.71989011764526,8.23338031768799,..,..,..
Fiji,FJI,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,5.87773990631104,5.6431097984314,6.27586984634399,..,6.20915985107422,5.16705989837646,5.6553201675415,5.89472007751465,4.25357007980347,4.49847984313965,4.82435989379883,4.17305994033813,4.72265005111694,3.88288998603821,4.26821994781494,4.80931997299194,4.8358998298645,4.65118980407715,4.83571004867554,5.06788015365601,..
Finland,FIN,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,5.70930004119873,5.84025001525879,6.01677989959717,6.16743993759155,6.15757989883423,6.02507019042969,5.92838001251221,5.67125988006592,5.83010005950928,6.45955991744995,6.50444984436035,6.44504976272583,7.14803981781006,7.12404012680054,7.10236978530884,7.03208017349243,6.85153007507324,6.36311006546021,6.26929998397827,..,..
France,FRA,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.45160007476807,5.41316986083984,..,..
French Polynesia,PYF,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,3.82709002494812,..,..,..,..,..,..,..,..,..,3.07808995246887,2.987459897995,3.01340007781982,3.02971005439758,2.66667008399963,2.90000009536743,2.76999998092651,3.32680988311768,2.93345999717712,2.76782989501953,..
Gambia,GMB,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,1.46587002277374,1.15810000896454,1.44291996955872,1.36337995529175,0.622470021247864,0.691879987716675,0.751630008220673,0.816860020160675,2.18129992485046,1.90813994407654,2.56322002410889,2.50116991996765,2.63756990432739,1.81839001178741,2.23094010353088,2.16002988815308,2.0244300365448,2.45918989181519,2.36543989181519,2.87529993057251,..
Georgia,GEO,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,2.18105006217957,2.13750004768372,2.23501992225647,2.06559991836548,2.91420006752014,2.48431992530823,3.00364995002747,2.69687008857727,2.9195499420166,3.22237992286682,2.80364990234375,2.5761399269104,1.90610003471375,2.8867199420929,2.99767994880676,3.16487002372742,3.59386992454529,3.57442998886108,3.5210599899292,3.80864000320435,3.83912992477417
Germany,DEU,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,4.2939600944519,4.36679983139038,4.43594980239868,4.90951013565063,4.94367980957031,4.82487010955811,4.95658016204834,4.93538999557495,4.92102003097534,4.85515022277832,4.83923006057739,4.88274002075195,4.99274015426636,..,..
Ghana,GHA,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,5.35444021224976,..,..,7.53558015823364,7.42208003997803,5.25982999801636,5.51986980438232,5.75795984268188,5.31744003295898,5.54059982299805,8.14097023010254,7.91913986206055,4.57646989822388,4.66057014465332,4.6121301651001,4.52884006500244,3.62737989425659,4.0041298866272,..,..
Gibraltar,GIB,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,3.23019003868103,3.36457991600037,3.42430996894836,3.42933988571167,3.66719007492065,3.96395993232727,..,..,..,..,..,..,..,..,..,3.66676998138428,..,3.47220993041992,3.59395003318787,..,..
Greenland,GRL,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.004599571228,11.0861396789551,11.0285596847534,10.5601902008057,..,..
Grenada,GRD,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,3.92673993110657,..,..,..,..,..,..,..,..,..,..,..,4.238609790802,..,3.17379999160767,3.55255007743835,..,..
Guam,GUM,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,3.03285002708435,3.08808994293213,3.23686003684998,..,2.8486499786377,2.96865010261536,3.00524997711182,2.88808989524841,2.98562002182007,3.03032994270325,2.94474005699158,2.95009994506836,3.13704991340637,3.19928002357483,3.29972004890442
Guinea,GIN,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,2.59340000152588,2.08190989494324,2.59386992454529,2.37102007865906,2.21000003814697,1.84906005859375,..,..,1.58112001419067,2.20725011825562,2.55118989944458,2.28742003440857,1.83370995521545,2.63421010971069,2.42281007766724,2.51713991165161,2.54450011253357,2.3203399181366,2.38432002067566,1.84836995601654,2.19947004318237
Guinea-Bissau,GNB,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.86082005500793,1.8578599691391,2.00106000900269,2.13248991966248,2.20000004768372,2.29999995231628,2.29999995231628,2.20000004768372,2.13787007331848,2.94781994819641,..
Guyana,GUY,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,8.48414993286133,8.39729976654053,8.36553955078125,6.95590019226074,5.51293992996216,8.13973045349121,3.11891007423401,2.39118003845215,..,2.15057992935181,2.40938997268677,2.50669002532959,2.24131989479065,..,4.36032009124756,3.89569997787476,4.73775005340576,4.6647801399231,4.45058012008667,..,..
Haiti,HTI,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79446005821228,1.85400998592377,1.4227499961853,1.5911899805069,1.68210005760193,..,..
Honduras,HND,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,6.80000019073486,6.09999990463257,..,5.87492990493774,7.0901198387146,6.41297006607056,5.15961980819702,4.93701982498169,6.05646991729736,4.91284990310669,..
Hong Kong SAR China,HKG,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,3.90370011329651,4.01554012298584,4.28529977798462,4.5589599609375,4.13463020324707,3.84278988838196,3.45455002784729,3.26062989234924,4.39212989807129,3.51003003120422,3.41822004318237,3.50960993766785,3.76031994819641,3.57255005836487,3.26212000846863,3.29264998435974,3.31010007858276,3.32651996612549,3.81060004234314,4.4063401222229
Hungary,HUN,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,4.86840009689331,4.9310097694397,5.17923021316528,5.79115009307861,5.33585977554321,5.33092021942139,5.29608011245728,5.14305019378662,4.97358989715576,4.95804023742676,4.73301982879639,4.5690598487854,4.15342998504639,4.19764995574951,4.61066007614136,4.49899005889893,4.62049007415771,4.61972999572754,4.62730979919434,..,..
Iceland,ISL,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,6.4314398765564,6.70592021942139,7.29892015457153,7.24507999420166,7.16118001937866,7.33843994140625,7.19521999359131,6.9443302154541,7.03601980209351,7.18984985351563,6.9442400932312,6.78997993469238,7.58223009109497,7.44868993759155,7.6414098739624,7.4579701423645,7.43219995498657,7.58385992050171,7.57405996322632,..,..
India,IND,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,4.32479000091553,..,..,3.61340999603271,3.35254001617432,3.18875002861023,3.14284992218018,..,..,3.27824997901917,3.377690076828,3.79618000984192,3.8675000667572,3.84467005729675,..,3.28572988510132,3.45097994804382,..,..,..,..
Indonesia,IDN,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,2.46003007888794,2.64568996429443,3.21799993515015,2.74847006797791,2.8728199005127,..,3.04425001144409,2.90190005302429,3.52513003349304,2.81227993965149,3.18944001197815,3.40748000144959,3.35904002189636,3.28800988197327,3.58360004425049,3.5,2.6699800491333,3,2.84185004234314,..
Iran Islamic Rep.,IRN,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,4.03064012527466,4.07168006896973,4.48487997055054,4.36322021484375,4.29662990570068,4.05650997161865,4.28998994827271,4.59680986404419,3.91375994682312,3.84244990348816,3.70918011665344,3.48497009277344,3.16859006881714,3.06795001029968,2.80135011672974,2.79738998413086,3.36576008796692,3.79040002822876,3.9553599357605,3.66319990158081,..
Iraq,IRQ,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,4.13589000701904,4.09014987945557,4.10614013671875,4.20618009567261,4.48499011993408,4.52098989486694,4.54747009277344,4.71398019790649,5.44849014282227,6.14646005630493,6.04014015197754,5.85402011871338,5.76611995697021,5.33594989776611,4.87313985824585,3.7580099105835,3.73173999786377,3.46884989738464,3.38309001922607,..,..
Isle of Man,IMN,Government expenditure on education total (% of GDP),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
